Tipo Imóvel,Bairro,Dormitorios,Banheiros,Garagens,A. Terreno M²,A. Construída M²,Alarme,Ar Condicionado,Armários,Box Blindex,Cerca Elétrica,Churrasqueira,Cozinha,Escritório,Home Theater,Iluminação,Lavabo,Piscina,Porcelanato,Portão Eletronico,Sala de Estar,Sala de Jantar,Semi Mobiliado,Varanda,Precio
Terreno Lote,Jardim Santa Maria,0,0,0,464.40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000.00
Casa Padrão,Jardim Santa Maria,1,2,,100.00 ,50.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,490000.00
Casa Padrão,Jardim Santa Maria,4,3,4,588.00 ,253.71 ,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,2200000.00
Apartamento Padrão,Jardim Santa Maria,1,3,4,644.00 ,603.32 ,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,2050000.00
Casa Padrão,Jardim Panorama,1,3,,420.00 ,130.00 ,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,490000.00
Apartamento Padrão,São Francisco,1,2,,0,71.96 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,175000.00
Apartamento Padrão,Tocantins,1,2,2,93.00 ,70.00 ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,570000.00
Apartamento Padrão,Tocantins,1,2,2,93.00 ,70.00 ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,570000.00
Apartamento Padrão,Tocantins,1,2,2,93.00 ,70.00 ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,530000.00
Apartamento Padrão,Tocantins,1,2,2,93.00 ,70.00 ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,520000.00
Apartamento Padrão,Jardim Planalto,,4,2,0,182.56 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,450000.00
Apartamento Padrão,Jardim La Salle,2,3,2,0,130.00 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,880000.00
Casa Sobrado,Vila Becker,2,3,4,516.54 ,270.00 ,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1600000.00
Apartamento Padrão,Jardim Filadélpia,2,3,2,0,105.01 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,525000.00
Apartamento Padrão,Jardim Filadélpia,2,3,2,0,105.01 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,520000.00
Apartamento Padrão,Jardim Filadélpia,2,3,2,0,94.49 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,498000.00
Apartamento Padrão,Jardim Filadélpia,2,3,2,0,94.49 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,488000.00
Apartamento Padrão,Jardim Filadélpia,1,2,2,0,75.51 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,425000.00
Apartamento Padrão,Jardim Filadélpia,1,2,2,0,75.51 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,420000.00
Casa Padrão,Jardim Pancera,2,2,3,245.00 ,165.26 ,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,950000.00
Apartamento Padrão,Centro,2,2,2,117.23 ,75.15 ,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,598000.00
Apartamento Padrão,Jardim Santa Maria,1,2,,0,50.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,240000.00
Apartamento Padrão,Vila Industrial,2,3,3,127.69 ,100.59 ,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,550000.00
Apartamento Padrão,Centro,2,3,2,190.00 ,105.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,850000.00
Casa Sobrado,Jardim Gisela,2,3,3,225.00 ,208.39 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1100000.00
Casa Padrão,Jardim Europa,1,2,,300.00 ,72.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,220000.00
Rural Chácara com Casa,Novo Sobradinho,0,0,0,60500.00 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3000000.00
Rural Chácara com Casa,Novo Sobradinho,0,0,0,363000.00 ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,26000000.00
Terreno Lote,Jardim La Salle,0,0,0,1000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550000.00
Casa Padrão,Jardim Gisela,2,3,2,180.00 ,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,625000.00
Apartamento Padrão,Centro,1,3,2,168.42 ,120.00 ,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,680000.00
Casa Padrão,São Francisco,1,2,,128.30 ,65.94 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,199000.00
Rural Chácara com Casa,Novo Sobradinho,0,0,0,25000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1200000.00
Terreno Lote,Centro,0,0,0,1900.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400000.00
Casa Padrão,Jardim Bressan,2,2,2,125.83 ,75.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,300000.00
Casa Padrão,Jardim Panorama,1,2,2,120.00 ,53.10 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,230000.00
Casa Padrão,Jardim Panorama,1,2,2,120.00 ,53.10 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,230000.00
Casa Padrão,Jardim Panorama,1,2,2,120.00 ,53.10 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,236000.00
Apartamento Padrão,Vila Industrial,3,3,4,328.73 ,170.54 ,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,2800000.00
Apartamento Padrão,Jardim Santa Maria,1,3,2,205.05 ,167.84 ,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,850000.00
Apartamento Padrão,Jardim Santa Maria,1,3,2,205.05 ,167.84 ,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,810000.00
Apartamento Padrão,Jardim Santa Maria,1,3,2,205.05 ,167.84 ,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,800000.00
Apartamento Padrão,Jardim Santa Maria,1,3,2,204.18 ,166.84 ,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,750000.00
Apartamento Padrão,Jardim Santa Maria,1,3,2,205.05 ,167.55 ,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,750000.00
Apartamento Padrão,Jardim Paraná,1,2,2,119.00 ,87.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,469170.84
Apartamento Padrão,Jardim Paraná,1,3,2,119.00 ,87.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,467407.75
Apartamento Padrão,Jardim Paraná,1,2,2,124.00 ,91.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,499919.14
Apartamento Padrão,Jardim Paraná,1,3,2,127.00 ,93.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,509595.95
Apartamento Padrão,Jardim Paraná,1,3,2,130.00 ,96.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,511770.81
Apartamento Padrão,Jardim Paraná,1,3,2,119.00 ,87.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,441050.75
Apartamento Padrão,Jardim Paraná,1,2,2,114.00 ,83.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,422106.44
Apartamento Padrão,Jardim Paraná,1,2,2,124.00 ,91.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,469927.30
Apartamento Padrão,Jardim Paraná,1,3,2,127.00 ,93.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,478636.36
Casa Sobrado,Jardim Gisela,4,4,4,382.62 ,261.78 ,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1800000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,780000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,785000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,670000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,670000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,760000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,765000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,650000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,650000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,740000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,745000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,630000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,630000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,720000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,825000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,610000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,610000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,630000.00
Apartamento Padrão,Centro,1,3,2,0,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,630000.00
Casa Padrão,Jardim Gisela,2,3,2,291.20 ,148.11 ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,600000.00
Casa Padrão,Jardim Gisela,2,3,3,187.50 ,130.00 ,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,650000.00
Casa Sobrado,Jardim Parizzotto,2,2,3,180.51 ,120.00 ,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,650000.00
Casa Sobrado,Jardim Parizzotto,2,2,2,180.51 ,120.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,650000.00
Apartamento Padrão,Jardim La Salle,3,3,4,0,160.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1250000.00
Rural Chácara com Casa,Vila Ipiranga,0,0,0,31500.00 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1500000.00
Terreno Lote,Jardim Gisela,0,0,0,25773.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000.00
Terreno Lote,Centro,0,0,0,16677.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.00
Casa Padrão,Jardim Pancera,2,3,2,180.04 ,104.52 ,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,550000.00
Casa Padrão,Jardim Parizzotto,2,3,2,312.00 ,142.53 ,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,420000.00
Terreno Lote,Jardim Concórdia,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283500.00
Casa Padrão,Tocantins,2,3,3,360.18 ,142.35 ,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1350000.00
Casa Sobrado,Jardim Parizzotto,1,3,2,65.01 ,83.50 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,410000.00
Apartamento Padrão,Vila Industrial,1,2,,90.41 ,54.38 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,275000.00
Terreno Lote,Jardim Panorama,0,0,0,2101.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840452.00
Terreno Lote,Jardim Panorama,0,0,0,882.97 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353188.00
Apartamento Padrão,Centro,1,3,2,156.68 ,130.00 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,650000.00
Casa Padrão,Jardim Pancera,1,3,2,180.00 ,99.95 ,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,525000.00
Casa Sobrado,Pinheirinho,1,2,2,65.31 ,62.88 ,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1200.00
Casa Padrão,São Francisco,,2,,275.00 ,65.40 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,230000.00
Casa Padrão,Jardim Gisela,4,4,2,297.77 ,163.00 ,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1200000.00
Apartamento Flat,Jardim Tocantins,1,,,68.56 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,270000.00
Apartamento Flat,Jardim Tocantins,1,,,68.56 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,270000.00
Apartamento Flat,Jardim Tocantins,1,,,56.35 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261000.00
Apartamento Flat,Jardim Tocantins,1,,,56.35 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261000.00
Apartamento Flat,Jardim Tocantins,1,,,65.72 ,36.37 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,252000.00
Apartamento Flat,Jardim Tocantins,1,,,68.56 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,263000.00
Apartamento Flat,Jardim Tocantins,1,,,68.56 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,263000.00
Apartamento Flat,Jardim Tocantins,1,,,56.35 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,252000.00
Apartamento Flat,Jardim Tocantins,1,,,56.35 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,252000.00
Apartamento Flat,Jardim Tocantins,1,,,67.06 ,36.37 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,249000.00
Apartamento Flat,Jardim Tocantins,1,,,69.94 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,258000.00
Apartamento Flat,Jardim Tocantins,1,,,56.35 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,249000.00
Apartamento Flat,Jardim Tocantins,1,,,56.35 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,249000.00
Apartamento Flat,Jardim Tocantins,1,,,65.72 ,36.37 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,241000.00
Apartamento Flat,Jardim Tocantins,1,,,68.56 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,252000.00
Apartamento Flat,Jardim Tocantins,1,,,68.56 ,38.31 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,252000.00
Terreno Lote,Vila Ipiranga,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000.00
Terreno Lote,Vila Ipiranga,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000.00
Terreno Lote,Vila Ipiranga,0,0,0,514.70 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254236.00
Terreno Lote,Vila Ipiranga,0,0,0,542.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162636.00
Terreno Lote,Vila Ipiranga,0,0,0,413.24 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144634.00
Terreno Lote,Vila Ipiranga,0,0,0,379.92 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113976.00
Terreno Lote,Vila Ipiranga,0,0,0,379.92 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113976.00
Terreno Lote,Vila Ipiranga,0,0,0,379.92 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113976.00
Terreno Lote,Concórdia do Oeste,0,0,0,388.30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000.00
Terreno Lote,Concórdia do Oeste,0,0,0,379.35 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000.00
Terreno Lote,Concórdia do Oeste,0,0,0,370.39 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000.00
Terreno Lote,Concórdia do Oeste,0,0,0,361.43 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.00
Terreno Lote,Tocantins,0,0,0,369.23 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516992.00
Terreno Lote,Tocantins,0,0,0,371.81 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594896.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.00
Terreno Lote,Tocantins,0,0,0,360.41 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000.00
Terreno Lote,Tocantins,0,0,0,360.41 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.00
Terreno Lote,Tocantins,0,0,0,360.41 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.00
Terreno Lote,Tocantins,0,0,0,381.62 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725078.00
Terreno Lote,Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.00
Terreno Lote,Tocantins,0,0,0,360.07 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.00
Terreno Lote,Tocantins,0,0,0,360.07 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.00
Casa Padrão,Jardim Pancera,1,2,2,180.00 ,98.20 ,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,400000.00
Apartamento Padrão,Centro,2,2,2,112.87 ,72.50 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,510000.00
Apartamento Padrão,Jardim Gisela,1,2,2,115.98 ,83.40 ,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,440000.00
Casa Padrão,Jardim La Salle,4,3,4,796.50 ,350.40 ,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,3800000.00
Casa Padrão,Jardim Coopagro,1,3,2,125.00 ,63.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000.00
Casa Padrão,Jardim Coopagro,1,3,,125.00 ,63.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000.00
Rural Chácara sem Casa,Vila Nova,0,0,0,20000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00
Rural Chácara sem Casa,Vila Nova,0,0,0,20000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000.00
Rural Chácara sem Casa,Vila Nova,0,0,0,20000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00
Rural Chácara sem Casa,Novo Sobradinho,0,0,0,22980.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.00
Rural Chácara sem Casa,Novo Sobradinho,0,0,0,20000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.00
Casa Padrão,Jardim Gisela,2,3,3,217.50 ,130.00 ,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,800000.00
Casa Sobrado,Tocantins,2,2,3,0,127.40 ,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,650000.00
Casa Padrão,Jardim Coopagro,1,2,2,125.00 ,60.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000.00
Casa Sobrado,Jardim Concórdia,2,3,3,162.00 ,143.05 ,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,650000.00
Terreno Lote,Vila Becker,0,0,0,360.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260748.95
Terreno Lote,Vila Becker,0,0,0,503.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364252.35
Terreno Lote,Vila Becker,0,0,0,360.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260748.95
Terreno Lote,Vila Becker,0,0,0,360.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260748.95
Terreno Lote,Vila Becker,0,0,0,360.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260748.95
Terreno Lote,Vila Becker,0,0,0,360.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260748.95
Terreno Lote,Vila Becker,0,0,0,360.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275411.13
Apartamento Padrão,Vila Industrial,1,3,4,180.00 ,107.01 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,900000.00
